MemTotal:        8025424 kB
MemFree:          224936 kB
MemAvailable:    4670380 kB
Buffers:         1449316 kB
Cached:          2106792 kB
SwapCached:         9392 kB
Active:          2137340 kB
Inactive:        4321064 kB
Active(anon):    1497848 kB
Inactive(anon):  1404876 kB
Active(file):     639492 kB
Inactive(file):  2916188 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         676992 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             54120 kB
Writeback:           156 kB
AnonPages:       2770144 kB
Mapped:           125272 kB
Shmem:               316 kB
KReclaimable:    1092736 kB
Slab:            1216516 kB
SReclaimable:    1092736 kB
SUnreclaim:       123780 kB
KernelStack:       11984 kB
PageTables:        15736 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8796924 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1363968 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
