MemTotal:        8025424 kB
MemFree:          110328 kB
MemAvailable:    4663376 kB
Buffers:         1805336 kB
Cached:          1855608 kB
SwapCached:         9744 kB
Active:          1581400 kB
Inactive:        4971644 kB
Active(anon):    1387364 kB
Inactive(anon):  1505236 kB
Active(file):     194036 kB
Inactive(file):  3466408 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         676992 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             17320 kB
Writeback:             0 kB
AnonPages:       2777440 kB
Mapped:           128660 kB
Shmem:               468 kB
KReclaimable:    1095576 kB
Slab:            1221160 kB
SReclaimable:    1095576 kB
SUnreclaim:       125584 kB
KernelStack:       12048 kB
PageTables:        16292 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9658920 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1355776 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
