MemTotal:        8025424 kB
MemFree:          209204 kB
MemAvailable:    4599856 kB
Buffers:         1492980 kB
Cached:          2015148 kB
SwapCached:        15292 kB
Active:          2421448 kB
Inactive:        4027764 kB
Active(anon):    2125204 kB
Inactive(anon):   816544 kB
Active(file):     296244 kB
Inactive(file):  3211220 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         756308 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             45868 kB
Writeback:             0 kB
AnonPages:       2838760 kB
Mapped:           133008 kB
Shmem:               320 kB
KReclaimable:    1086160 kB
Slab:            1209444 kB
SReclaimable:    1086160 kB
SUnreclaim:       123284 kB
KernelStack:       12144 kB
PageTables:        16124 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8794256 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1454080 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
