MemTotal:        8025424 kB
MemFree:          222412 kB
MemAvailable:    4654556 kB
Buffers:         1303708 kB
Cached:          2242808 kB
SwapCached:         9336 kB
Active:          2044812 kB
Inactive:        4406072 kB
Active(anon):    1484256 kB
Inactive(anon):  1420440 kB
Active(file):     560556 kB
Inactive(file):  2985632 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         676992 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             38736 kB
Writeback:             0 kB
AnonPages:       2760352 kB
Mapped:           124520 kB
Shmem:               320 kB
KReclaimable:    1088928 kB
Slab:            1213228 kB
SReclaimable:    1088928 kB
SUnreclaim:       124300 kB
KernelStack:       12144 kB
PageTables:        16164 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8794536 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1349632 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
