MemTotal:        8025424 kB
MemFree:          237200 kB
MemAvailable:    4711536 kB
Buffers:         1542076 kB
Cached:          2040628 kB
SwapCached:         9512 kB
Active:          2298348 kB
Inactive:        4149608 kB
Active(anon):    1500264 kB
Inactive(anon):  1365384 kB
Active(file):     798084 kB
Inactive(file):  2784224 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         676992 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             23620 kB
Writeback:             8 kB
AnonPages:       2757612 kB
Mapped:           126988 kB
Shmem:               364 kB
KReclaimable:    1095000 kB
Slab:            1215064 kB
SReclaimable:    1095000 kB
SUnreclaim:       120064 kB
KernelStack:       12144 kB
PageTables:        15840 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9082668 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1370112 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
