MemTotal:        8025424 kB
MemFree:          203260 kB
MemAvailable:    4707872 kB
Buffers:         1594544 kB
Cached:          2016108 kB
SwapCached:         9536 kB
Active:          2486320 kB
Inactive:        4006920 kB
Active(anon):    1517596 kB
Inactive(anon):  1365364 kB
Active(file):     968724 kB
Inactive(file):  2641556 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         676992 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:              3528 kB
Writeback:           116 kB
AnonPages:       2772576 kB
Mapped:           126188 kB
Shmem:               364 kB
KReclaimable:    1097304 kB
Slab:            1221996 kB
SReclaimable:    1097304 kB
SUnreclaim:       124692 kB
KernelStack:       12096 kB
PageTables:        16008 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8798968 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1363968 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
