MemTotal:        8025424 kB
MemFree:          141012 kB
MemAvailable:    4697248 kB
Buffers:         1633656 kB
Cached:          2028668 kB
SwapCached:         9552 kB
Active:          2603772 kB
Inactive:        3955800 kB
Active(anon):    1534872 kB
Inactive(anon):  1363028 kB
Active(file):    1068900 kB
Inactive(file):  2592772 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         676992 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:              5896 kB
Writeback:           224 kB
AnonPages:       2786344 kB
Mapped:           129812 kB
Shmem:               444 kB
KReclaimable:    1097536 kB
Slab:            1222940 kB
SReclaimable:    1097536 kB
SUnreclaim:       125404 kB
KernelStack:       12096 kB
PageTables:        16236 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9941860 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1366016 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
