MemTotal:        8025424 kB
MemFree:          233088 kB
MemAvailable:    4510580 kB
Buffers:         1457564 kB
Cached:          1937324 kB
SwapCached:         7528 kB
Active:          2331848 kB
Inactive:        4128056 kB
Active(anon):    2055244 kB
Inactive(anon):  1010120 kB
Active(file):     276604 kB
Inactive(file):  3117936 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         882480 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:              3156 kB
Writeback:             0 kB
AnonPages:       2971592 kB
Mapped:           134912 kB
Shmem:               296 kB
KReclaimable:    1085924 kB
Slab:            1208768 kB
SReclaimable:    1085924 kB
SUnreclaim:       122844 kB
KernelStack:       12112 kB
PageTables:        16188 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9649392 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1492992 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
