MemTotal:        8025424 kB
MemFree:          156676 kB
MemAvailable:    4670868 kB
Buffers:         1581076 kB
Cached:          2039148 kB
SwapCached:         9536 kB
Active:          2542212 kB
Inactive:        3991172 kB
Active(anon):    1548208 kB
Inactive(anon):  1365364 kB
Active(file):     994004 kB
Inactive(file):  2625808 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         676992 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             36852 kB
Writeback:             0 kB
AnonPages:       2803440 kB
Mapped:           138708 kB
Shmem:               392 kB
KReclaimable:    1097352 kB
Slab:            1222308 kB
SReclaimable:    1097352 kB
SUnreclaim:       124956 kB
KernelStack:       12528 kB
PageTables:        16328 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9315908 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1363968 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
