MemTotal:        8025424 kB
MemFree:          187832 kB
MemAvailable:    4689984 kB
Buffers:         1820892 kB
Cached:          1789024 kB
SwapCached:         9748 kB
Active:          1576184 kB
Inactive:        4920616 kB
Active(anon):    1382128 kB
Inactive(anon):  1505236 kB
Active(file):     194056 kB
Inactive(file):  3415380 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         676992 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             43756 kB
Writeback:             0 kB
AnonPages:       2772096 kB
Mapped:           127464 kB
Shmem:               468 kB
KReclaimable:    1095688 kB
Slab:            1220600 kB
SReclaimable:    1095688 kB
SUnreclaim:       124912 kB
KernelStack:       11952 kB
PageTables:        15820 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8813420 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1355776 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
