MemTotal:        8025424 kB
MemFree:          140344 kB
MemAvailable:    4547148 kB
Buffers:         1414592 kB
Cached:          2108516 kB
SwapCached:         9248 kB
Active:          2073104 kB
Inactive:        4475960 kB
Active(anon):    1587216 kB
Inactive(anon):  1439108 kB
Active(file):     485888 kB
Inactive(file):  3036852 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         676992 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             53692 kB
Writeback:             0 kB
AnonPages:       2883048 kB
Mapped:           136700 kB
Shmem:               268 kB
KReclaimable:    1087036 kB
Slab:            1210748 kB
SReclaimable:    1087036 kB
SUnreclaim:       123712 kB
KernelStack:       12608 kB
PageTables:        16716 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9335468 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1341440 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
