MemTotal:        8025424 kB
MemFree:          209776 kB
MemAvailable:    4709688 kB
Buffers:         2148604 kB
Cached:          1459180 kB
SwapCached:         9868 kB
Active:          1578020 kB
Inactive:        4917304 kB
Active(anon):    1383240 kB
Inactive(anon):  1504688 kB
Active(file):     194780 kB
Inactive(file):  3412616 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         677248 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             41504 kB
Writeback:           140 kB
AnonPages:       2742872 kB
Mapped:           129392 kB
Shmem:               516 kB
KReclaimable:    1095488 kB
Slab:            1216232 kB
SReclaimable:    1095488 kB
SUnreclaim:       120744 kB
KernelStack:       12048 kB
PageTables:        16220 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9670924 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1347584 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
