MemTotal:        8025424 kB
MemFree:          190320 kB
MemAvailable:    4395972 kB
Buffers:         1671620 kB
Cached:          1659252 kB
SwapCached:          848 kB
Active:          1476276 kB
Inactive:        5012740 kB
Active(anon):    1308076 kB
Inactive(anon):  1850380 kB
Active(file):     168200 kB
Inactive(file):  3162360 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         979044 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:               172 kB
Writeback:           112 kB
AnonPages:       3069420 kB
Mapped:           169528 kB
Shmem:               296 kB
KReclaimable:    1078064 kB
Slab:            1199584 kB
SReclaimable:    1078064 kB
SUnreclaim:       121520 kB
KernelStack:       12080 kB
PageTables:        16068 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9653780 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1519616 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
