MemTotal:        8025424 kB
MemFree:          152452 kB
MemAvailable:    5108872 kB
Buffers:         1519144 kB
Cached:          2378836 kB
SwapCached:         9880 kB
Active:          1753096 kB
Inactive:        4595236 kB
Active(anon):    1540348 kB
Inactive(anon):   910460 kB
Active(file):     212748 kB
Inactive(file):  3684776 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1007744 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             31464 kB
Writeback:             0 kB
AnonPages:       2327336 kB
Mapped:           323212 kB
Shmem:               444 kB
KReclaimable:    1261868 kB
Slab:            1395724 kB
SReclaimable:    1261868 kB
SUnreclaim:       133856 kB
KernelStack:       12832 kB
PageTables:        15164 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8960804 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             4800 kB
AnonHugePages:    438272 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
