MemTotal:        8025424 kB
MemFree:          259232 kB
MemAvailable:    5075440 kB
Buffers:         1221472 kB
Cached:          2568368 kB
SwapCached:         9916 kB
Active:          1840496 kB
Inactive:        4458128 kB
Active(anon):    1620444 kB
Inactive(anon):   889040 kB
Active(file):     220052 kB
Inactive(file):  3569088 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1007744 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             43996 kB
Writeback:             0 kB
AnonPages:       2391472 kB
Mapped:           322708 kB
Shmem:               492 kB
KReclaimable:    1230040 kB
Slab:            1364884 kB
SReclaimable:    1230040 kB
SUnreclaim:       134844 kB
KernelStack:       12272 kB
PageTables:        14524 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8464896 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             4800 kB
AnonHugePages:    464896 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
