MemTotal:        8025424 kB
MemFree:          206764 kB
MemAvailable:    5213208 kB
Buffers:         1947320 kB
Cached:          1879316 kB
SwapCached:         9804 kB
Active:          1602016 kB
Inactive:        4567092 kB
Active(anon):    1414008 kB
Inactive(anon):   928876 kB
Active(file):     188008 kB
Inactive(file):  3638216 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1007744 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             38112 kB
Writeback:             0 kB
AnonPages:       2218248 kB
Mapped:           310732 kB
Shmem:               396 kB
KReclaimable:    1383192 kB
Slab:            1518796 kB
SReclaimable:    1383192 kB
SUnreclaim:       135604 kB
KernelStack:       12688 kB
PageTables:        14764 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9075688 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             4800 kB
AnonHugePages:    421888 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
