MemTotal:        8025424 kB
MemFree:          326944 kB
MemAvailable:    5030796 kB
Buffers:         1001100 kB
Cached:          2690168 kB
SwapCached:         9936 kB
Active:          1890032 kB
Inactive:        4357096 kB
Active(anon):    1668716 kB
Inactive(anon):   887720 kB
Active(file):     221316 kB
Inactive(file):  3469376 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1007744 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:               228 kB
Writeback:            44 kB
AnonPages:       2438316 kB
Mapped:           323588 kB
Shmem:               528 kB
KReclaimable:    1216132 kB
Slab:            1350404 kB
SReclaimable:    1216132 kB
SUnreclaim:       134272 kB
KernelStack:       12256 kB
PageTables:        14756 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8471124 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6124 kB
VmallocChunk:          0 kB
Percpu:             4800 kB
AnonHugePages:    464896 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
