MemTotal:        8025424 kB
MemFree:          230128 kB
MemAvailable:    5108900 kB
Buffers:         1357168 kB
Cached:          2479548 kB
SwapCached:         9888 kB
Active:          1784124 kB
Inactive:        4514488 kB
Active(anon):    1565328 kB
Inactive(anon):   897068 kB
Active(file):     218796 kB
Inactive(file):  3617420 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1007744 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             23912 kB
Writeback:             4 kB
AnonPages:       2338360 kB
Mapped:           322804 kB
Shmem:               492 kB
KReclaimable:    1245528 kB
Slab:            1380152 kB
SReclaimable:    1245528 kB
SUnreclaim:       134624 kB
KernelStack:       12240 kB
PageTables:        14668 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    8502816 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             4800 kB
AnonHugePages:    444416 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
