MemTotal:        8025424 kB
MemFree:          301772 kB
MemAvailable:    4985128 kB
Buffers:          915812 kB
Cached:          2750912 kB
SwapCached:         9948 kB
Active:          1913424 kB
Inactive:        4331944 kB
Active(anon):    1691792 kB
Inactive(anon):   887440 kB
Active(file):     221632 kB
Inactive(file):  3444504 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1007744 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             16924 kB
Writeback:           296 kB
AnonPages:       2461112 kB
Mapped:           323996 kB
Shmem:               552 kB
KReclaimable:    1220192 kB
Slab:            1355052 kB
SReclaimable:    1220192 kB
SUnreclaim:       134860 kB
KernelStack:       12320 kB
PageTables:        15872 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9228224 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             4800 kB
AnonHugePages:    464896 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
