MemTotal:        8025424 kB
MemFree:          311976 kB
MemAvailable:    4884676 kB
Buffers:          763408 kB
Cached:          2757460 kB
SwapCached:        11264 kB
Active:          2113540 kB
Inactive:        4100568 kB
Active(anon):    1840792 kB
Inactive(anon):   853056 kB
Active(file):     272748 kB
Inactive(file):  3247512 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1007744 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             26076 kB
Writeback:             0 kB
AnonPages:       2578896 kB
Mapped:           335920 kB
Shmem:               600 kB
KReclaimable:    1255412 kB
Slab:            1390236 kB
SReclaimable:    1255412 kB
SUnreclaim:       134824 kB
KernelStack:       12880 kB
PageTables:        15476 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9004932 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             4840 kB
AnonHugePages:    479232 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
