MemTotal:        8025424 kB
MemFree:          120324 kB
MemAvailable:    4923988 kB
Buffers:         1146416 kB
Cached:          2640648 kB
SwapCached:         9920 kB
Active:          1970688 kB
Inactive:        4453784 kB
Active(anon):    1750200 kB
Inactive(anon):   887752 kB
Active(file):     220488 kB
Inactive(file):  3566032 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:        1007744 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             14840 kB
Writeback:             8 kB
AnonPages:       2519812 kB
Mapped:           323012 kB
Shmem:               524 kB
KReclaimable:    1220116 kB
Slab:            1354676 kB
SReclaimable:    1220116 kB
SUnreclaim:       134560 kB
KernelStack:       12944 kB
PageTables:        15524 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9008212 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             4800 kB
AnonHugePages:    464896 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
